NTN_CODE,YR_INFO_CN,BASE_MM,BSIS_IVTY_QY,PDTN_QY,IMPT_QY,EPOT_QY,CSP_QY,TMED_IVTY_QY,DMTC_CSP_QY,SPLY_QY,PDLT_CODE,PDLT_NM,MDFCN_YMD,ETL_LDG_DT
036,2014/15,07,9.29,28,0.48,21,9.75,7.02,0,0,0102,¹Ð,20140729,20210419165432
029,2014/15,06,2,6,6.5,0.5,11.6,2.4,0,0,0102,¹Ð,20140729,20210419165432
046,2014/15,07,58.39,124,3,1,122,62.39,0,0,0102,¹Ð,20140729,20210419165432
100,2014/15,06,17.83,95.85,0.02,3.5,93.9,16.3,0,0,0102,¹Ð,20140729,20210419165432
218,2014/15,06,3.96,20,0.1,8.5,11.5,4.06,0,0,0102,¹Ð,20140729,20210419165432
248,2012/13,08,197.14,658.16,144.22,137.31,679.66,175.64,0,0,0102,¹Ð,20140813,20210419165432
036,2012/13,08,5.93,27.21,0.48,18.97,9.6,5.05,0,0,0102,¹Ð,20140813,20210419165432
029,2012/13,08,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140813,20210419165432
221,2013/14,08,175.64,714.07,156.48,165.27,706.05,183.66,0,0,0102,¹Ð,20140813,20210419165432
036,2013/14,08,4.65,27.01,0.15,19.5,6.95,5.37,0,0,0102,¹Ð,20140813,20210419165432
046,2013/14,08,1,5.3,7,0.1,11.4,1.8,0,0,0102,¹Ð,20140813,20210419165432
100,2013/14,08,2.62,24,0.4,0.75,24.1,2.17,0,0,0102,¹Ð,20140813,20210419165432
100,2013/14,03,24.2,93.51,0.02,6.5,92.23,19,0,0,0102,¹Ð,20140311,20210419165432
248,2013/14,07,175.61,714.2,156.14,164.31,705.52,184.29,0,0,0102,¹Ð,20140729,20210419165432
036,2013/14,07,5.05,37.5,0.44,22.5,11.2,9.29,0,0,0102,¹Ð,20140729,20210419165432
029,2013/14,07,1,5.3,7,0.1,11.4,1.8,0,0,0102,¹Ð,20140729,20210419165432
100,2013/14,07,24.2,93.51,0.03,5.9,94.01,17.83,0,0,0102,¹Ð,20140729,20210419165432
248,2014/15,06,186.05,701.62,150.19,152.08,699.06,188.61,0,0,0102,¹Ð,20140729,20210419165432
221,2014/15,07,16.05,54.21,4.35,24.49,32.14,17.97,0,0,0102,¹Ð,20140729,20210419165432
014,2014/15,07,5.37,26,0.15,19,6.8,5.72,0,0,0102,¹Ð,20140729,20210419165432
247,2014/15,06,10.68,146.25,5.5,28,122,12.43,0,0,0102,¹Ð,20140729,20210419165432
029,2014/15,07,1.8,6.3,6.5,0.5,11.6,2.5,0,0,0102,¹Ð,20140729,20210419165432
170,2014/15,06,2.32,24.5,0.5,0.7,24.4,2.22,0,0,0102,¹Ð,20140729,20210419165432
100,2014/15,07,17.83,95.85,0.02,3.5,93.9,16.3,0,0,0102,¹Ð,20140729,20210419165432
181,2014/15,07,5.74,53,1.2,19.5,33.5,6.94,0,0,0102,¹Ð,20140729,20210419165432
221,2012/13,08,20.21,61.67,3.34,27.54,38.14,19.54,0,0,0102,¹Ð,20140813,20210419165432
014,2012/13,08,7.05,22.86,0.14,18.66,6.74,4.65,0,0,0102,¹Ð,20140813,20210419165432
046,2012/13,08,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140813,20210419165432
100,2012/13,08,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140813,20210419165432
248,2013/14,08,5.36,15.76,0.05,7.19,11.4,2.58,0,0,0102,¹Ð,20140813,20210419165432
014,2013/14,08,0.29,10.5,0.01,2,6.05,2.74,0,0,0102,¹Ð,20140813,20210419165432
029,2013/14,08,10.56,143.13,3.9,31.5,116,10.09,0,0,0102,¹Ð,20140813,20210419165432
181,2013/14,08,24.2,93.51,0.03,5.9,94.01,17.83,0,0,0102,¹Ð,20140813,20210419165432
248,2011/12,02,198.98,697.27,149.32,157.78,697.31,198.94,0,0,0102,¹Ð,20140211,20210419165432
221,2011/12,02,23.47,54.41,3.05,28.61,32.11,20.21,0,0,0102,¹Ð,20140211,20210419165432
011,2011/12,02,4.11,15.5,0.01,12.93,5.95,0.74,0,0,0102,¹Ð,20140211,20210419165432
014,2011/12,02,8.18,29.91,0.12,24.66,6.51,7.05,0,0,0102,¹Ð,20140211,20210419165432
036,2011/12,02,7.36,25.29,0.49,17.35,9.85,5.93,0,0,0102,¹Ð,20140211,20210419165432
247,2011/12,02,11.93,138.18,7.37,16.69,127.23,13.56,0,0,0102,¹Ð,20140211,20210419165432
029,2011/12,02,1.85,5.8,7.34,2.04,11.2,1.75,0,0,0102,¹Ð,20140211,20210419165432
046,2011/12,02,59.09,117.4,2.93,0.98,122.5,55.95,0,0,0102,¹Ð,20140211,20210419165432
170,2011/12,02,3.17,25,0.05,1.1,23.1,4.02,0,0,0102,¹Ð,20140211,20210419165432
100,2011/12,02,15.36,86.87,0.02,0.89,81.4,19.95,0,0,0102,¹Ð,20140211,20210419165432
181,2011/12,02,13.74,56.24,0.55,21.63,38,10.9,0,0,0102,¹Ð,20140211,20210419165432
218,2011/12,02,3.34,22.32,0.08,5.44,14.95,5.36,0,0,0102,¹Ð,20140211,20210419165432
248,2011/12,04,198.93,697.04,149.32,157.78,697.08,198.89,0,0,0102,¹Ð,20140410,20210419165432
011,2011/12,04,4.11,15.5,0.01,12.93,5.95,0.74,0,0,0102,¹Ð,20140410,20210419165432
014,2011/12,04,8.18,29.91,0.12,24.66,6.51,7.05,0,0,0102,¹Ð,20140410,20210419165432
247,2011/12,04,11.93,138.18,7.37,16.69,127.23,13.56,0,0,0102,¹Ð,20140410,20210419165432
248,2012/13,02,198.94,656.34,144.63,137.39,679.44,175.84,0,0,0102,¹Ð,20140211,20210419165432
221,2012/13,02,20.21,61.67,3.34,27.42,38.27,19.54,0,0,0102,¹Ð,20140211,20210419165432
011,2012/13,02,0.74,9.3,0.01,3.55,6.2,0.29,0,0,0102,¹Ð,20140211,20210419165432
014,2012/13,02,7.05,22.46,0.14,18.66,6.74,4.24,0,0,0102,¹Ð,20140211,20210419165432
036,2012/13,02,5.93,27.21,0.48,18.98,9.59,5.05,0,0,0102,¹Ð,20140211,20210419165432
247,2012/13,02,13.56,133.88,5.26,22.62,120,10.08,0,0,0102,¹Ð,20140211,20210419165432
029,2012/13,02,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140211,20210419165432
046,2012/13,02,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140211,20210419165432
170,2012/13,02,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140211,20210419165432
100,2012/13,02,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140211,20210419165432
181,2012/13,02,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140211,20210419165432
218,2012/13,02,5.36,15.76,0.05,7.19,11.8,2.18,0,0,0102,¹Ð,20140211,20210419165432
248,2013/14,01,176.13,712.66,152.7,158.58,703.39,185.4,0,0,0102,¹Ð,20140211,20210419165432
248,2013/14,02,175.84,711.89,152,159.39,703.99,183.73,0,0,0102,¹Ð,20140211,20210419165432
221,2013/14,01,19.54,57.96,4.35,30.62,34.69,16.55,0,0,0102,¹Ð,20140211,20210419165432
221,2013/14,02,19.54,57.96,4.63,31.98,34.96,15.19,0,0,0102,¹Ð,20140211,20210419165432
011,2013/14,01,0.59,10.5,0.01,4,6.05,1.05,0,0,0102,¹Ð,20140211,20210419165432
011,2013/14,02,0.29,10.5,0.01,3,6.05,1.75,0,0,0102,¹Ð,20140211,20210419165432
014,2013/14,01,4.24,26.5,0.12,19.5,6.55,4.81,0,0,0102,¹Ð,20140211,20210419165432
014,2013/14,02,4.24,26.5,0.12,19.5,6.55,4.81,0,0,0102,¹Ð,20140211,20210419165432
036,2013/14,01,5.06,37.5,0.49,23,10.2,9.85,0,0,0102,¹Ð,20140211,20210419165432
036,2013/14,02,5.05,37.5,0.49,23,10.2,9.84,0,0,0102,¹Ð,20140211,20210419165432
247,2013/14,01,10.08,142.9,4.5,26,119.75,11.73,0,0,0102,¹Ð,20140211,20210419165432
247,2013/14,02,10.08,142.87,4,27.5,118.75,10.7,0,0,0102,¹Ð,20140211,20210419165432
029,2013/14,01,1,4.75,7.7,0.5,11.4,1.55,0,0,0102,¹Ð,20140211,20210419165432
029,2013/14,02,1,5.3,7.4,0.5,11.4,1.8,0,0,0102,¹Ð,20140211,20210419165432
046,2013/14,01,53.96,122,8.5,1,125.5,57.96,0,0,0102,¹Ð,20140211,20210419165432
046,2013/14,02,53.96,122,8.5,1,125.5,57.96,0,0,0102,¹Ð,20140211,20210419165432
170,2013/14,01,2.62,24,0.9,0.5,24,3.02,0,0,0102,¹Ð,20140211,20210419165432
170,2013/14,02,2.62,24,0.8,0.6,24,2.82,0,0,0102,¹Ð,20140211,20210419165432
100,2013/14,01,24.2,92.46,0.02,6.5,89.98,20.2,0,0,0102,¹Ð,20140211,20210419165432
100,2013/14,02,24.2,92.46,0.02,6.5,89.98,20.2,0,0,0102,¹Ð,20140211,20210419165432
029,2013/14,03,1,5.3,7.4,0.5,11.4,1.8,0,0,0102,¹Ð,20140410,20210419165432
029,2013/14,04,1,5.3,7.4,0.2,11.4,2.1,0,0,0102,¹Ð,20140410,20210419165432
046,2013/14,03,53.96,121.72,8.5,1,125.5,57.68,0,0,0102,¹Ð,20140410,20210419165432
046,2013/14,04,53.96,121.72,7,1,123.5,58.18,0,0,0102,¹Ð,20140410,20210419165432
170,2013/14,03,2.62,24,0.7,0.6,24,2.72,0,0,0102,¹Ð,20140410,20210419165432
170,2013/14,04,2.62,24,0.5,0.7,24.1,2.32,0,0,0102,¹Ð,20140410,20210419165432
100,2013/14,03,24.2,93.51,0.02,6.5,92.23,19,0,0,0102,¹Ð,20140410,20210419165432
100,2013/14,04,24.2,93.51,0.02,6,92.73,19,0,0,0102,¹Ð,20140410,20210419165432
181,2013/14,03,4.95,52.07,1,17.5,34.5,6.02,0,0,0102,¹Ð,20140410,20210419165432
181,2013/14,04,4.95,52.09,1.2,17.5,34.5,6.24,0,0,0102,¹Ð,20140410,20210419165432
218,2013/14,03,2.18,22.28,0.1,10,11.5,3.06,0,0,0102,¹Ð,20140410,20210419165432
218,2013/14,04,2.58,22.28,0.1,9.5,11.5,3.96,0,0,0102,¹Ð,20140410,20210419165432
221,2011/12,04,23.47,54.41,3.05,28.61,32.11,20.21,0,0,0102,¹Ð,20140410,20210419165432
036,2011/12,04,7.36,25.29,0.49,17.35,9.85,5.93,0,0,0102,¹Ð,20140410,20210419165432
029,2011/12,04,1.85,5.8,7.34,2.04,11.2,1.75,0,0,0102,¹Ð,20140410,20210419165432
046,2011/12,04,59.09,117.4,2.93,0.98,122.5,55.95,0,0,0102,¹Ð,20140410,20210419165432
170,2011/12,04,3.17,25,0.05,1.1,23.1,4.02,0,0,0102,¹Ð,20140410,20210419165432
100,2011/12,04,15.36,86.87,0.02,0.89,81.4,19.95,0,0,0102,¹Ð,20140410,20210419165432
181,2011/12,04,13.74,56.24,0.55,21.63,38,10.9,0,0,0102,¹Ð,20140410,20210419165432
218,2011/12,04,3.34,22.32,0.08,5.44,14.95,5.36,0,0,0102,¹Ð,20140410,20210419165432
248,2012/13,04,198.89,656.5,144.04,137.4,678.79,176.6,0,0,0102,¹Ð,20140410,20210419165432
221,2012/13,04,20.21,61.67,3.34,27.42,38.27,19.54,0,0,0102,¹Ð,20140410,20210419165432
011,2012/13,04,0.74,9.3,0.01,3.55,6.2,0.29,0,0,0102,¹Ð,20140410,20210419165432
014,2012/13,04,7.05,22.46,0.14,18.66,6.74,4.24,0,0,0102,¹Ð,20140410,20210419165432
036,2012/13,04,5.93,27.21,0.48,18.98,9.59,5.05,0,0,0102,¹Ð,20140410,20210419165432
247,2012/13,04,13.56,133.88,5.26,22.62,119.5,10.58,0,0,0102,¹Ð,20140410,20210419165432
029,2012/13,04,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140410,20210419165432
046,2012/13,04,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140410,20210419165432
170,2012/13,04,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140410,20210419165432
100,2012/13,04,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140410,20210419165432
181,2012/13,04,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140410,20210419165432
218,2012/13,04,5.36,15.76,0.05,7.19,11.4,2.58,0,0,0102,¹Ð,20140410,20210419165432
248,2013/14,03,175.92,712.72,155.03,162.05,704.82,183.81,0,0,0102,¹Ð,20140410,20210419165432
248,2013/14,04,176.6,712.52,153.31,160.89,702.44,186.68,0,0,0102,¹Ð,20140410,20210419165432
221,2013/14,03,19.54,57.96,4.63,31.98,34.96,15.19,0,0,0102,¹Ð,20140410,20210419165432
221,2013/14,04,19.54,57.96,4.49,31.98,34.14,15.87,0,0,0102,¹Ð,20140410,20210419165432
011,2013/14,03,0.29,10.5,0.01,3,6.05,1.75,0,0,0102,¹Ð,20140410,20210419165432
011,2013/14,04,0.29,10.5,0.01,3,6.05,1.75,0,0,0102,¹Ð,20140410,20210419165432
014,2013/14,03,4.24,27,0.13,19.5,6.95,4.92,0,0,0102,¹Ð,20140410,20210419165432
014,2013/14,04,4.24,27,0.13,19,6.95,5.42,0,0,0102,¹Ð,20140410,20210419165432
036,2013/14,03,5.05,37.5,0.49,23,10.2,9.84,0,0,0102,¹Ð,20140410,20210419165432
036,2013/14,04,5.05,37.5,0.47,22.5,10.4,10.12,0,0,0102,¹Ð,20140410,20210419165432
247,2013/14,03,10.08,142.89,4,29,117.25,10.72,0,0,0102,¹Ð,20140410,20210419165432
247,2013/14,04,10.58,142.89,3.8,29,117,11.27,0,0,0102,¹Ð,20140410,20210419165432
248,2012/13,07,197.22,657.7,144.22,137.18,679.31,175.61,0,0,0102,¹Ð,20140729,20210419165432
036,2012/13,07,5.93,27.21,0.48,18.97,9.6,5.05,0,0,0102,¹Ð,20140729,20210419165432
029,2012/13,07,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140729,20210419165432
046,2012/13,07,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140729,20210419165432
100,2012/13,07,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140729,20210419165432
181,2012/13,07,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140729,20210419165432
221,2013/14,07,19.54,57.96,4.58,32.16,33.86,16.05,0,0,0102,¹Ð,20140729,20210419165432
014,2013/14,07,4.65,27.01,0.15,19.5,6.95,5.37,0,0,0102,¹Ð,20140729,20210419165432
247,2013/14,07,10.55,143.32,3.8,30.5,117,10.18,0,0,0102,¹Ð,20140729,20210419165432
170,2013/14,07,2.62,24,0.4,0.7,24.1,2.22,0,0,0102,¹Ð,20140729,20210419165432
011,2012/13,07,0.73,9.3,0,3.55,6.2,0.29,0,0,0102,¹Ð,20140729,20210419165432
247,2012/13,07,13.55,133.85,5.28,22.62,119.5,10.55,0,0,0102,¹Ð,20140729,20210419165432
170,2012/13,07,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140729,20210419165432
218,2012/13,07,5.36,15.76,0.05,7.19,11.4,2.58,0,0,0102,¹Ð,20140729,20210419165432
011,2013/14,07,0.29,10.5,0.01,2,6.05,2.74,0,0,0102,¹Ð,20140729,20210419165432
046,2013/14,07,53.96,121.93,7,1,123.5,58.39,0,0,0102,¹Ð,20140729,20210419165432
181,2013/14,07,4.95,52.09,1.2,18.5,34,5.74,0,0,0102,¹Ð,20140729,20210419165432
218,2013/14,07,2.58,22.28,0.1,9.5,11.5,3.96,0,0,0102,¹Ð,20140729,20210419165432
248,2014/15,07,184.29,705.17,149.91,151.61,699.92,189.54,0,0,0102,¹Ð,20140729,20210419165432
221,2014/15,06,16.14,52.85,4.35,25.17,32.55,15.62,0,0,0102,¹Ð,20140729,20210419165432
011,2014/15,06,2.74,12.5,0.01,6.5,6.15,2.6,0,0,0102,¹Ð,20140729,20210419165432
011,2014/15,07,2.74,12.5,0.01,6.5,6.15,2.6,0,0,0102,¹Ð,20140729,20210419165432
036,2014/15,06,9.79,28.5,0.48,21,9.75,8.02,0,0,0102,¹Ð,20140729,20210419165432
247,2014/15,07,10.18,147.88,5,28,123,12.05,0,0,0102,¹Ð,20140729,20210419165432
046,2014/15,06,58.18,124,3,1,122,62.18,0,0,0102,¹Ð,20140729,20210419165432
170,2014/15,07,2.22,24.5,0.5,0.7,24.4,2.12,0,0,0102,¹Ð,20140729,20210419165432
181,2014/15,06,5.74,53,1.2,19.5,33.5,6.94,0,0,0102,¹Ð,20140729,20210419165432
218,2014/15,07,3.96,21,0.1,9,11.5,4.56,0,0,0102,¹Ð,20140729,20210419165432
011,2012/13,08,0.73,9.3,0,3.55,6.2,0.29,0,0,0102,¹Ð,20140813,20210419165432
247,2012/13,08,13.55,133.85,5.28,22.62,119.5,10.56,0,0,0102,¹Ð,20140813,20210419165432
170,2012/13,08,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140813,20210419165432
181,2012/13,08,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140813,20210419165432
218,2012/13,08,6.18,9.84,0.01,6.29,6.8,2.94,0,0,0102,¹Ð,20140813,20210419165432
011,2013/14,08,19.54,57.96,4.59,32.01,34.03,16.05,0,0,0102,¹Ð,20140813,20210419165432
247,2013/14,08,5.05,37.5,0.44,22.8,11.2,8.99,0,0,0102,¹Ð,20140813,20210419165432
170,2013/14,08,53.96,121.93,6.77,0.89,123.5,58.27,0,0,0102,¹Ð,20140813,20210419165432
248,2012/13,05,197.26,657.3,144.25,137.18,679.23,175.33,0,0,0102,¹Ð,20140520,20210419165432
248,2013/14,04,176.6,712.52,153.31,160.89,702.44,186.68,0,0,0102,¹Ð,20140520,20210419165432
248,2013/14,05,175.33,714,154.81,162,702.8,186.53,0,0,0102,¹Ð,20140520,20210419165432
248,2014/15,05,186.53,697.04,149.85,151.82,696.15,187.42,0,0,0102,¹Ð,20140520,20210419165432
221,2012/13,05,20.21,61.67,3.34,27.42,38.27,19.54,0,0,0102,¹Ð,20140520,20210419165432
221,2013/14,04,19.54,57.96,4.49,31.98,34.14,15.87,0,0,0102,¹Ð,20140520,20210419165432
221,2013/14,05,19.54,57.96,4.76,32.25,34.14,15.87,0,0,0102,¹Ð,20140520,20210419165432
221,2014/15,05,15.87,53.43,4.35,25.86,33.09,14.71,0,0,0102,¹Ð,20140520,20210419165432
011,2012/13,05,0.73,9.3,0,3.55,6.2,0.29,0,0,0102,¹Ð,20140520,20210419165432
011,2013/14,04,0.29,10.5,0.01,3,6.05,1.75,0,0,0102,¹Ð,20140520,20210419165432
011,2013/14,05,0.29,10.5,0.01,2,6.05,2.74,0,0,0102,¹Ð,20140520,20210419165432
011,2014/15,05,2.74,12.5,0.01,6.5,6.15,2.6,0,0,0102,¹Ð,20140520,20210419165432
014,2012/13,05,7.05,22.46,0.14,18.66,6.74,4.26,0,0,0102,¹Ð,20140520,20210419165432
014,2013/14,04,4.24,27,0.13,19,6.95,5.42,0,0,0102,¹Ð,20140520,20210419165432
014,2013/14,05,4.26,27,0.13,19,6.95,5.44,0,0,0102,¹Ð,20140520,20210419165432
014,2014/15,05,5.44,25.5,0.14,18.5,6.6,5.97,0,0,0102,¹Ð,20140520,20210419165432
036,2012/13,05,5.93,27.21,0.48,18.97,9.6,5.05,0,0,0102,¹Ð,20140520,20210419165432
036,2013/14,04,5.05,37.5,0.47,22.5,10.4,10.12,0,0,0102,¹Ð,20140520,20210419165432
036,2013/14,05,5.05,37.5,0.47,22,11.2,9.82,0,0,0102,¹Ð,20140520,20210419165432
036,2014/15,05,9.82,28.5,0.48,21,9.75,8.05,0,0,0102,¹Ð,20140520,20210419165432
247,2012/13,05,13.55,133.85,5.28,22.62,119.5,10.55,0,0,0102,¹Ð,20140520,20210419165432
247,2013/14,04,10.58,142.89,3.8,29,117,11.27,0,0,0102,¹Ð,20140520,20210419165432
247,2013/14,05,10.55,143.32,3.8,30,117,10.68,0,0,0102,¹Ð,20140520,20210419165432
247,2014/15,05,10.68,144.88,5.5,27.5,121.5,12.06,0,0,0102,¹Ð,20140520,20210419165432
029,2013/14,04,1,5.3,7.4,0.2,11.4,2.1,0,0,0102,¹Ð,20140520,20210419165432
029,2013/14,05,1,5.3,7.4,0.2,11.4,2.1,0,0,0102,¹Ð,20140520,20210419165432
046,2012/13,05,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140520,20210419165432
046,2013/14,04,53.96,121.72,7,1,123.5,58.18,0,0,0102,¹Ð,20140520,20210419165432
046,2014/15,05,58.18,123,3,1,121,62.18,0,0,0102,¹Ð,20140520,20210419165432
170,2013/14,05,2.62,24,0.5,0.7,24.1,2.32,0,0,0102,¹Ð,20140520,20210419165432
100,2013/14,04,24.2,93.51,0.02,6,92.73,19,0,0,0102,¹Ð,20140520,20210419165432
181,2012/13,05,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140520,20210419165432
181,2014/15,05,6.04,52,1.2,19,33.5,6.74,0,0,0102,¹Ð,20140520,20210419165432
218,2013/14,05,2.58,22.28,0.1,9.5,11.5,3.96,0,0,0102,¹Ð,20140520,20210419165432
029,2012/13,05,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140520,20210419165432
029,2014/15,05,2.1,6,6.5,0.5,11.6,2.5,0,0,0102,¹Ð,20140520,20210419165432
046,2013/14,05,53.96,121.72,7,1,123.5,58.18,0,0,0102,¹Ð,20140520,20210419165432
170,2013/14,04,2.62,24,0.5,0.7,24.1,2.32,0,0,0102,¹Ð,20140520,20210419165432
100,2012/13,05,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140520,20210419165432
100,2014/15,05,17.83,94,0.02,3.5,92.05,16.3,0,0,0102,¹Ð,20140520,20210419165432
181,2013/14,05,4.95,52.09,1.2,18.2,34,6.04,0,0,0102,¹Ð,20140520,20210419165432
218,2013/14,04,2.58,22.28,0.1,9.5,11.5,3.96,0,0,0102,¹Ð,20140520,20210419165432
170,2012/13,05,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140520,20210419165432
170,2014/15,05,2.32,24.5,0.3,0.7,24.4,2.02,0,0,0102,¹Ð,20140520,20210419165432
100,2013/14,05,24.2,93.51,0.02,6,93.9,17.83,0,0,0102,¹Ð,20140520,20210419165432
181,2013/14,04,4.95,52.09,1.2,17.5,34.5,6.24,0,0,0102,¹Ð,20140520,20210419165432
218,2012/13,05,5.36,15.76,0.05,7.19,11.4,2.58,0,0,0102,¹Ð,20140520,20210419165432
218,2014/15,05,3.96,20,0.1,8.5,11.5,4.06,0,0,0102,¹Ð,20140520,20210419165432
248,2012/13,06,197.26,657.31,144.25,137.18,679.29,175.28,0,0,0102,¹Ð,20140729,20210419165432
221,2012/13,06,20.21,61.67,3.34,27.42,38.27,19.54,0,0,0102,¹Ð,20140729,20210419165432
011,2012/13,06,0.73,9.3,0,3.55,6.2,0.29,0,0,0102,¹Ð,20140729,20210419165432
014,2012/13,06,7.05,22.46,0.14,18.66,6.74,4.26,0,0,0102,¹Ð,20140729,20210419165432
036,2012/13,06,5.93,27.21,0.48,18.97,9.6,5.05,0,0,0102,¹Ð,20140729,20210419165432
247,2012/13,06,13.55,133.85,5.28,22.62,119.5,10.55,0,0,0102,¹Ð,20140729,20210419165432
029,2012/13,06,1.75,4.38,7.36,1.58,10.9,1,0,0,0102,¹Ð,20140729,20210419165432
046,2012/13,06,55.95,121.02,2.96,0.97,125,53.96,0,0,0102,¹Ð,20140729,20210419165432
170,2012/13,06,4.02,23.3,0.05,0.85,23.9,2.62,0,0,0102,¹Ð,20140729,20210419165432
100,2012/13,06,19.95,94.88,0.02,6.82,83.82,24.2,0,0,0102,¹Ð,20140729,20210419165432
181,2012/13,06,10.9,37.72,1.17,11.29,33.55,4.95,0,0,0102,¹Ð,20140729,20210419165432
218,2012/13,06,5.36,15.76,0.05,7.19,11.4,2.58,0,0,0102,¹Ð,20140729,20210419165432
011,2015/16,05,4.8,11.3,0.01,9.6,5.9,0.62,0,0,0102,¹Ð,20170615,20210419165432
014,2015/16,05,4.67,24.17,0.15,16.12,7.23,5.64,0,0,0102,¹Ð,20170615,20210419165432
247,2015/16,05,12.7,160.48,6.92,34.69,129.85,15.56,0,0,0102,¹Ð,20170615,20210419165432
046,2015/16,05,76.11,130.19,3.48,0.73,112,97.04,0,0,0102,¹Ð,20170615,20210419165432
100,2015/16,05,17.22,86.53,0.47,1.13,88.55,14.54,0,0,0102,¹Ð,20170615,20210419165432
218,2015/16,05,5.68,27.27,0.03,17.43,12.2,3.35,0,0,0102,¹Ð,20170615,20210419165432
011,2016/17,05,0.62,16,0.01,10.2,5.9,0.52,0,0,0102,¹Ð,20170615,20210419165432
247,2016/17,05,15.56,145.47,5.5,27,128.5,11.03,0,0,0102,¹Ð,20170615,20210419165432
046,2016/17,05,97.04,128.85,4.2,0.8,118.5,110.79,0,0,0102,¹Ð,20170615,20210419165432
100,2016/17,05,14.54,87,6,0.4,97.5,9.64,0,0,0102,¹Ð,20170615,20210419165432
181,2016/17,05,5.6,72.53,0.5,28,40,10.63,0,0,0102,¹Ð,20170615,20210419165432
248,2017/18,05,255.35,737.83,178.53,178.35,734.89,258.29,0,0,0102,¹Ð,20170615,20210419165432
221,2017/18,05,31.55,49.54,3.4,27.22,32.41,24.86,0,0,0102,¹Ð,20170615,20210419165432
011,2017/18,05,0.52,17,0.01,11,6,0.53,0,0,0102,¹Ð,20170615,20210419165432
014,2017/18,05,8.83,25,0.15,19,8,6.98,0,0,0102,¹Ð,20170615,20210419165432
036,2017/18,05,7.16,28.35,0.45,22,8.8,5.16,0,0,0102,¹Ð,20170615,20210419165432
247,2017/18,05,11.03,151,6.5,31,127.25,10.28,0,0,0102,¹Ð,20170615,20210419165432
029,2017/18,05,2.03,536,6.9,1,11.6,1.93,0,0,0102,¹Ð,20170615,20210419165432
170,2017/18,04,0,0,0,0,0,0,0,0,0102,¹Ð,20170615,20210419165432
248,2015/16,05,217.51,737,169.95,172.85,712.08,242.42,0,0,0102,¹Ð,20170615,20210419165432
221,2015/16,05,20.48,56.12,3.07,21.09,32.02,26.55,0,0,0102,¹Ð,20170615,20210419165432
036,2015/16,05,7.09,27.59,0.49,22.13,7.86,5.18,0,0,0102,¹Ð,20170615,20210419165432
029,2015/16,05,0.87,5.54,6.75,1.06,11.1,1,0,0,0102,¹Ð,20170615,20210419165432
170,2015/16,05,3.71,25.1,0.02,0.6,24.4,3.83,0,0,0102,¹Ð,20170615,20210419165432
181,2015/16,05,6.29,61.04,0.82,25.54,37,5.6,0,0,0102,¹Ð,20170615,20210419165432
248,2016/17,05,242.42,753.09,175.45,179.74,740.16,255.35,0,0,0102,¹Ð,20170615,20210419165432
221,2016/17,05,26.55,62.86,3.13,28.17,32.82,31.55,0,0,0102,¹Ð,20170615,20210419165432
014,2016/17,05,5.64,35,0.15,24,7.96,8.83,0,0,0102,¹Ð,20170615,20210419165432
036,2016/17,05,5.18,31.7,0.49,20,10.2,7.16,0,0,0102,¹Ð,20170615,20210419165432
029,2016/17,05,1,6.73,6.8,0.8,11.7,2.03,0,0,0102,¹Ð,20170615,20210419165432
170,2016/17,05,3.83,25.6,0.03,0.7,24.5,4.25,0,0,0102,¹Ð,20170615,20210419165432
218,2016/17,05,3.35,26.8,0.04,17.3,10.8,2.08,0,0,0102,¹Ð,20170615,20210419165432
